slope,elevation,curvature,aspect,precipitation,ndvi,soil_moisture,soil_type,lulc,dist_road,dist_fault,risk_score,risk_label,risk_category
10.462039548903137,1580.3474995591548,-9.429599503227035,299.54235483149426,225.9097578105819,0.022153221824258884,0.43606061209230473,2,4,411.63679785875263,14630.147393327214,0.45944973024941155,1,Moderate
21.91084864014136,3340.6083889400684,8.186082928120989,30.14068791920757,229.57188021478837,0.5234817360708768,0.429364820389177,0,2,774.4945587914931,11001.186302457638,0.5118391729346333,2,High
27.47713824702688,2545.4336819578284,-9.83553737222217,278.3299222386999,420.1302952114986,0.2878515208050458,0.6780795101909313,1,1,1142.2649993592659,13367.020813426305,0.5948972826666644,2,High
34.205248816277695,3262.56168973267,4.721642886741709,35.97728636470303,341.9443604497289,0.11976979501161261,0.7675685623061896,1,0,2544.9374192708456,3166.3664215037657,0.6390463737237047,2,High
58.88819710447602,1893.7991091253632,-6.957042261609669,317.22812528195124,261.98329794765436,0.26049724165277705,0.4755587381251365,3,1,3955.8601665048354,15739.533444568373,0.5435996081423481,2,High
14.97553366187698,980.2745342966747,8.244592439992001,109.51362652860134,131.99937280079413,0.2897196108976978,0.21400090171172415,0,0,357.27762382475106,6407.826378300694,0.4011434638572474,1,Moderate
38.56758288102087,279.6107336400547,7.855918791797716,235.5816113390069,62.17653961818025,0.8016074759037564,0.7733086427256216,1,0,3184.064928292143,12397.225343153466,0.45921049292472144,1,Moderate
44.431092664653185,2568.6884950450917,3.078022927385147,175.50082030330074,170.3590726732309,-0.08619588792455167,0.3203512748736276,3,3,746.6772813520989,2293.596504840174,0.5027981483787788,2,High
3.4837809539998292,512.430193218816,3.4446829960121033,131.86913229444204,109.1092721827747,0.10770382148837654,0.1751107692938576,3,0,4857.285339381327,6428.40482313934,0.26683827709605645,1,Moderate
45.56586389260788,1129.4354361246883,-9.893217160606229,232.35905994605872,481.99476696873165,0.3913212982409853,0.6316401899250133,2,1,4493.867154258709,12977.345861332837,0.6506111313297273,2,High
12.789309276546865,1910.4010868052512,9.697431322272042,341.10827299844567,111.87387679763697,0.568115619293651,0.0904536669903504,0,3,4747.9142447287595,5484.122645805011,0.29356897398850673,1,Moderate
4.878869473895964,2019.016398451142,7.5566520715162895,14.85710905486387,448.3255305187599,0.493701017855168,0.9713526750860549,2,0,530.8193879135404,17606.243934996342,0.5559681156905252,2,High
71.16641529399999,2141.9828697562625,7.902124514601841,330.78702811791754,262.11227937684544,0.835807011511134,0.632397264412137,1,1,2440.1819142709596,13224.567988868408,0.5684308680572675,2,High
72.42240248059196,665.2681231889821,3.1848907410174387,219.26939580756488,90.35811435907678,0.6751698173014207,0.9858955209217558,2,1,826.2328349918763,17405.567865935915,0.6756027271407617,2,High
60.62980110873458,1391.1071763936056,-3.10426142690927,290.63314827685883,497.0015271873722,0.4127845261718734,0.33889342347863605,0,1,3001.7777539158315,7907.814045022415,0.6041651451612413,2,High
22.8460326880028,2198.460372197687,7.8729729818096175,138.19498323633994,368.79681363013736,0.036150960840858254,0.9712051611903979,0,3,1163.6955633093205,679.7028524935,0.6267759732933309,2,High
7.32540855047879,3397.384139754868,-4.169661436976153,169.86347094154095,179.66883207496517,0.2959616545424638,0.14556224772862358,1,3,3853.1549168448537,11522.799267102055,0.21509633479796614,0,Low
51.31747698841177,2573.9458681789415,1.2542308668440576,312.786270648419,542.0746458829674,0.5627204686139251,0.04069477234702845,0,1,3220.013003248339,6783.870054507446,0.5310834097422364,2,High
33.0114370304701,3236.8527741194566,-8.005380553122352,149.3452691315363,74.8920726288033,0.7217583923196935,0.03298406045460256,2,1,2858.0229714363436,8963.767518447066,0.3507255249878143,1,Moderate
9.152867613358412,2691.5209982682018,8.439112602655005,192.4774440296706,161.00078450876958,0.8557098468646263,0.4648703705992271,2,1,4126.13578982665,13622.204278454978,0.35021482077425586,1,Moderate
37.13826825834526,2111.8376942341615,-7.184590844575734,7.270172310359846,463.62581029322354,0.4659980427517095,0.08300419747859478,2,2,2501.3651541747445,14013.293341417435,0.4846774135053689,1,Moderate
2.5791390836413797,752.8794550635714,-5.502063885391855,57.095282101695226,440.15786167043905,0.3796113040348757,0.5121678841676017,1,2,1349.258701728423,551.1282973163079,0.4327121952957419,1,Moderate
68.19903015590866,2366.7312164345444,1.1626831625642993,231.0071428709279,209.09943154846292,-0.18053888456673686,0.3275005035089005,3,0,3103.527484000441,15386.05345679227,0.5585828407335605,2,High
19.408498620001268,2219.490524263684,5.281860004259631,258.11168438299575,84.1136814440307,-0.12069102393480208,0.3356289924741156,0,0,4785.313160989031,9870.378299121578,0.36492379861091795,1,Moderate
49.689171326548646,2148.395179554706,2.387026118725979,209.73633724241978,521.9429397237191,-0.0282845025988597,0.6356089965451698,1,3,3005.796816721029,11133.975466491,0.716415973792358,2,High
23.37833070670582,1765.2719511600185,-5.357321743996877,51.591613059219846,222.53370093844643,-0.13976407569140914,0.16309800615162018,1,0,3148.0972451971534,5959.883703797051,0.3834084676472128,1,Moderate
39.00510158833581,1897.4324535635371,-9.981139149450193,160.34595428802055,157.64237821054587,0.24094956268541912,0.766553370339731,0,1,4673.753406298321,8416.675720011619,0.5477918913948011,2,High
41.00327095074597,1237.104592201554,5.143011606148784,127.83411589074834,333.83400229853737,0.17056639965275938,0.5820309197786347,0,3,2576.3755015387246,14207.502679586634,0.5329936111039734,2,High
13.864084164414528,1865.6631549838307,9.704146518221876,178.4380838526318,550.624959605346,0.5010895736552323,0.9149446288475109,1,0,4981.787308573962,15534.27605888517,0.5610816502119933,2,High
72.7188470823419,771.6900793068261,6.19826240612181,313.31845243947396,73.95061781385644,0.389231618726743,0.3648406537675234,3,1,798.3102176653772,7742.12362335956,0.5172889615457452,2,High
58.13496175208359,2837.592951025281,-0.795867636867694,279.31011791711467,471.19224841698826,0.45556783532664574,0.9827149920671255,3,0,2685.199215061601,13822.350653026602,0.6935301921879415,2,High
70.46242061731418,731.6416459756066,8.075345227982133,30.23622050009722,364.8602753662899,0.31917492323141955,0.5758276467140232,1,4,1064.5042050719073,5160.870033768761,0.8163746882863009,3,Critical
67.11205128207366,388.8853856241858,-1.8030465376329996,320.51131119884315,283.9970141034993,0.10551086340968285,0.9734019561875338,0,0,2266.631841703463,16640.453303550305,0.5861934216834361,2,High
44.84249841083138,1583.2364896143351,0.49868168486935005,169.8361744139365,459.244244257783,0.8481078464411249,0.02706065404711533,0,1,852.8695475088405,12196.284778147306,0.3760347790656615,1,Moderate
69.14056762673376,2338.2452943206104,-0.4574046520863355,267.7903721589594,581.2034334428978,-0.10494992426384714,0.727976322412388,1,1,1112.6438576290304,15503.7303213379,0.7292099486948965,2,High
6.636937653893963,1588.2372047740407,-1.0475225466895015,50.41412325516677,176.06341613948007,0.832780099411838,0.8166215242927363,1,2,1054.0002481613176,9543.097046356948,0.31816924735483154,1,Moderate
14.69871468143589,1040.9640486344492,5.503815385878115,241.4590292545373,129.00605078966578,0.14236185155120812,0.053173286676487574,0,0,1600.1566951200396,4582.185699639105,0.37376338356924044,1,Moderate
3.392046668290355,1997.7820252274985,0.5353781453898403,85.07736633940485,552.0849598724833,0.36392758990402724,0.5789696640162457,2,1,673.0251725941822,8584.62226627288,0.513392863364844,2,High
24.399774807244825,1279.8079404014798,-3.6656575594956786,157.81712297073534,417.92419260151706,-0.08027344488969926,0.8019422935894484,2,0,4046.7108748750807,7629.707889566415,0.631693031901842,2,High
29.15079672671115,3271.7501464305524,-4.836836646830434,6.070633229557587,290.89231185908125,-0.12197582479188981,0.5610387252230727,1,0,1103.3779864610676,6654.330868803182,0.5559797197212988,2,High
20.35117738304219,3236.993474652145,-9.245053660651333,54.57982965497137,365.2927636453557,0.27249999359046323,0.06381359040546664,2,2,2082.8449757168755,4243.474954829567,0.5018387640663436,2,High
62.1553131863947,1808.0641879051245,1.6639032376609197,33.14897752450312,460.0876478469342,0.6158671140176459,0.6934472408983114,2,0,80.28569115012152,15183.342837596123,0.7041295759291036,2,High
26.756499502019196,1214.805579662079,-5.400771691979315,86.30790225777304,475.1675442881445,0.09630125530340383,0.06059691467330863,1,2,524.4077164089106,1727.0332264112099,0.5664495534944696,2,High
21.07008822655356,2606.250207452573,-7.037321559672338,36.006512408756016,555.9417994504305,0.4185826778288521,0.8174688950164385,0,3,4481.359502066258,17751.218597716677,0.5681775765238637,2,High
40.70220623686863,224.82400784242657,3.0765992765535533,249.08760958304228,284.7635338925925,0.10651537457510019,0.043034183306694396,3,3,4185.8010192022275,3500.49445795507,0.37803300501460146,1,Moderate
10.569316873107198,1714.2146205484141,3.6241851564309773,10.454364795318973,211.37600051066727,0.2274743669823449,0.1373973810103708,2,1,4204.612262275973,19597.473037030824,0.3415260606947268,1,Moderate
60.16477355655297,1243.499540519134,5.043097845153319,222.38658022499928,401.815346734413,0.7970909503212074,0.2751075905232685,1,0,2056.7670862742852,19769.360961741488,0.5298451780648776,2,High
5.591298275982812,3229.822009348686,0.07153792677183013,50.65481909720673,278.6503446037417,0.7414235880444116,0.6333647922608,2,1,707.653994258321,7967.740824823035,0.4184483563701274,1,Moderate
74.01652024503879,140.81029272712064,7.88109210407773,340.2581245840429,377.02914967193783,0.3676192977593929,0.976359099631306,1,4,539.4726074715805,19756.42145264526,0.7648999229728353,3,Critical
57.918357697249306,1979.5705774423868,8.726855067964557,335.91386631954754,280.9921891507726,0.061916190219286626,0.11782285261993442,2,3,3028.013624003577,17381.370345614527,0.6380688887616776,2,High
14.90367611506293,2618.2561756265286,6.147418795849788,81.18111690754654,134.14768267299598,0.012502304006325099,0.14270766921391842,1,1,4140.966274543148,1648.6055389333121,0.37808386779975317,1,Moderate
0.41415878427017994,1749.0611575817402,2.7118696401637443,221.1916673602906,308.18471341242713,0.8494960883392857,0.3688703967009803,1,3,4500.572410701215,18946.571272572364,0.2977237164372721,1,Moderate
61.15960713411256,390.3703025532536,-3.9255809281762266,10.081915010085037,430.00480206756805,0.022988256161756287,0.8362191377553202,2,3,1443.6582528011327,850.2877180918845,0.8588886372117358,3,Critical
53.01430078857128,3406.3687260948677,9.658898432404424,335.4438754984227,489.6060942172074,0.6889851420037931,0.46723095275081417,2,3,1605.1328491672678,3638.2858747821433,0.6459028950697545,2,High
54.67553760307405,1861.235466678733,-4.517276656161233,188.2754309490155,321.32945223810077,0.205867230489091,0.32161060025582167,0,2,504.3832843071233,11691.910816933487,0.4968357994009611,1,Moderate
57.84527600144593,2188.233230684639,-5.946861560191379,15.560334510400438,140.8808396157205,0.8842258323140624,0.5612038322088613,0,3,3872.04894634006,1614.743568000272,0.5465208133559112,2,High
5.553348880056777,904.4732612055249,-1.1569177242683448,123.29999748292946,278.07824030718734,0.20497131439906668,0.26052319744575003,1,3,1378.4513556056943,3234.5551397873783,0.35452619748200664,1,Moderate
26.884929640820445,1743.8934893631329,-8.86318858575223,27.665806270044314,482.461660862934,0.18666828740179875,0.40115990724752093,1,0,2404.6473478171483,19069.835742244773,0.5851770605846105,2,High
8.690179464384729,1559.1082726582943,9.569889293435814,141.45999817440955,277.07259883939,0.5012099917653854,0.3326051492320419,1,4,4644.486522644162,19893.75769775216,0.3734918181851299,1,Moderate
64.73275694066952,354.64586280674473,1.7686711283284957,241.1734831780763,433.0919364823223,0.8576684872895013,0.8041410224146459,2,0,3761.078651624685,15962.730835605946,0.694143830879614,2,High
46.74735951206684,460.94520206138856,1.139041833283505,169.16036689491824,328.9675249229494,0.8738305663760764,0.9242557264380008,0,1,263.68948144535887,10304.187829294056,0.4910587640916577,1,Moderate
24.817351863948687,2947.4065667038335,3.115925597994398,138.1399828990036,182.6727188101682,0.5779267611136838,0.7595721921569119,2,2,40.77297229714838,18006.018713833506,0.46180155940463213,1,Moderate
4.766876271451773,915.3878375024068,-0.05952704445586754,42.89653639456733,487.88277941269087,0.630067002199989,0.4390835760299835,2,2,3937.0396294020397,2237.975417671374,0.4608995126633247,1,Moderate
23.323674128674664,762.8581230953439,-9.35872965810917,88.17805644971628,96.31739973887787,0.41974239357033044,0.5043349774966638,0,3,2762.5011848934782,18857.837384900176,0.3403881501264769,1,Moderate
24.388749152006028,1816.6989342504735,2.246225776807936,36.051583585806405,338.68965551533284,0.6313533130455651,0.12507369392943568,2,1,3601.6720468135045,7031.058549108644,0.4695061115949186,1,Moderate
54.720463375354804,2713.740246632544,4.323477539128612,290.69954339639787,164.8900688338727,0.7457576204675462,0.7468647111345378,3,0,784.0766091330676,17229.78782466389,0.40976985173683544,1,Moderate
47.81681035164098,310.6181631685589,-1.665018787518937,48.68633807450012,86.88609569775662,0.33470483351452557,0.5964756793950441,0,0,4360.239249853101,13367.468119707819,0.4510724352086046,1,Moderate
66.54095569322449,2061.14692677007,5.145911441423859,214.33441195760167,326.6136653957869,0.48184848911311334,0.9024399961374364,3,1,3866.6248950723098,19205.48608111444,0.5844011917481604,2,High
35.416119387146196,505.3155056579494,-5.459974013231587,123.38654889198452,324.759185764208,0.39104836475635246,0.2006111435751532,2,2,4454.194570273068,17293.558955916364,0.4531646446205681,1,Moderate
8.969568445372628,223.96757280710275,-5.5744681786763195,81.35221847586605,438.7954959216465,0.41871767488154493,0.7597261219326121,2,0,1705.4804132873542,17757.956271018124,0.54611296390314,2,High
53.493359041724624,279.3294373515391,-6.771660246248521,230.20863821715736,459.6128811785477,0.779052700861335,0.6846716617191897,0,1,1378.5259764162317,12635.08712240061,0.5579266926443817,2,High
57.05887864626731,2936.1579679087004,-2.5601048042167633,164.52083137569863,450.2853187810932,0.19117851322612728,0.2658455338097522,2,0,758.6571996196345,16663.170619525517,0.5855637806745939,2,High
42.095789817712216,501.1064443354093,6.940240707781669,144.0523682224413,275.2573031042153,0.029002428160686627,0.6673786395408251,1,2,4650.442539734985,15142.62301522677,0.6130777801313633,2,High
57.822538496592074,253.51463900179263,6.5582412429812855,213.42672176119976,397.4293829746094,0.30190812130099204,0.9243733805766495,2,0,884.1460177892036,3232.462618077745,0.7389527573540094,2,High
37.03466972732931,1588.8596162859017,-2.343515840729924,176.85634625640026,367.3198834541782,0.028893709529391687,0.9184359876671189,2,2,596.5861685575252,12971.937827064861,0.6895293926645722,2,High
39.20496220364956,2969.5778046028845,1.7823747196047321,109.25431507856187,281.8589658643058,0.34824046822822113,0.7196265745161413,1,0,963.3910449339116,2963.5109304031726,0.5835636935722052,2,High
32.06557637689122,992.1884800636266,4.416326329498313,201.2620635954906,378.4669818022963,0.7938589158927645,0.0480731125340601,1,0,3856.9086338005663,17389.122437710597,0.35560596900847036,1,Moderate
1.9064345058071392,1533.8228995881157,-5.17586450743954,241.01948755825003,570.9863321884444,0.47917687253072566,0.8722643373201615,0,3,4447.646174914405,1318.9959867993696,0.5568819361577692,2,High
8.091857024497834,235.73661071675417,-6.637178282105058,9.60953709126754,156.09155902475754,0.7409761386333855,0.6577786070045399,0,1,4054.5672824821218,19740.933403865507,0.21542851826269332,0,Low
2.357188926505069,1626.866948058578,9.44191986424622,167.71382240676314,548.1746526820396,-0.017189988422937008,0.31043425318273443,3,1,2816.192764356424,8012.53332275423,0.5068289242960238,2,High
47.73078084478353,2063.884474166254,2.3511462641923693,20.765982450075757,79.40053269075909,0.7909609517908947,0.1872503617056993,0,2,4969.421253888616,3412.5870740287123,0.3233972810707635,1,Moderate
23.5766985807245,2041.0839827572922,9.628314436673278,67.10594906451999,219.61406709591336,0.46196588084782736,0.11620386299731711,1,2,344.2703224672439,18713.499673224458,0.35934276484216426,1,Moderate
38.14280183735271,1230.2507533928415,-3.244880257355418,201.78314426807032,208.47988673634052,-0.16506423238547224,0.05023689925776098,1,2,4335.958389108127,908.519724596959,0.4805372867461153,1,Moderate
68.06748554445697,1172.8128142546607,4.060633999482629,311.8280094956091,394.5008093344981,0.4964308508135405,0.7541032479507565,3,2,2138.5693085688445,9402.112690179669,0.7180761843682102,2,High
18.69691718616562,462.5203043844328,-5.547927269175245,317.81004450785457,122.17372347750968,0.8465366518870099,0.23584299894327532,1,1,2275.6117435273322,15404.542558490053,0.266651376747927,1,Moderate
30.77871922767223,1347.1142901973126,-4.775996574521741,25.17984364990726,535.2911865118646,-0.11291629947710173,0.02425293604325507,3,0,637.9744682564026,6335.00950863402,0.5293655061753774,2,High
56.66633539072865,438.2818741680798,0.23804242539247866,150.8778310632144,505.7032746557727,0.4407017435165294,0.3972706518419893,2,0,167.16487176914208,10576.693398056022,0.6281124967795827,2,High
17.159862411871686,2706.4262120209755,-3.6076374898385755,209.88233388163846,408.6362008269028,0.8070264631566864,0.4826070805923389,3,3,1583.1416303471663,14008.260326276039,0.3370665152674787,1,Moderate
5.7734932371594745,3385.332612343832,-6.647568723188311,52.945165638123626,302.1276074857087,-0.189335314832188,0.1692302309001269,0,4,874.2676655696463,19039.528420026418,0.3134513920639485,1,Moderate
21.731358968532604,3398.2531526668035,-4.74238596021348,275.5555980281178,563.1258231781432,0.4940042191124056,0.04404833616254977,1,0,2416.693780356558,2054.0527854205993,0.504939908147292,2,High
12.091596544050331,3041.241737876339,-9.285032110682707,267.924693037406,506.91060509630574,0.32239252101405896,0.18912548309806887,0,0,736.6526302688598,3144.5340742983954,0.4756849877147304,1,Moderate
69.72732392569299,2142.693307754705,4.088472429549732,325.20276493444607,324.6233314446847,0.1816882505134717,0.6791027618365744,1,0,689.6386825113788,10177.417903881338,0.7284011420695335,2,High
60.60902846733127,2482.9433706291916,-0.15766685828276827,3.0549643500394863,436.03034494987116,0.49029013893991363,0.0822436772512064,2,2,4384.8949205192475,8369.499223000937,0.5833726497576086,2,High
47.50528173828176,1069.6997291134078,-8.115138671909488,78.00632783604095,361.8114736988265,-0.1420276959538414,0.5550370305569938,0,0,4606.473506632045,8215.923213673328,0.6358622987618547,2,High
65.35954426407883,2244.61942858691,-6.566120137430175,297.78721712831583,373.3682311135455,0.6283693509161403,0.14641198790816667,0,2,4821.08104293955,5939.230058723064,0.6073908906857968,2,High
60.27540576743358,1649.2084680955834,-7.949309237747119,241.40881829769674,232.0368381906092,-0.19507257538832162,0.19568917358041937,2,3,3402.51221436956,11213.695970179122,0.6467701037419785,2,High
13.992754416452687,1738.8589552415706,2.2518561655175304,321.9803473314567,304.1465325436932,0.13762931817158747,0.3930778832666987,1,4,3855.0825239793467,17665.766723314326,0.3311529957089192,1,Moderate
66.94192488674834,2676.440305275537,-8.115792727750124,20.584675630895948,92.9667869343593,0.35435450145314634,0.10082533605373134,1,0,4178.923776213146,3218.4868107572775,0.5960084963278163,2,High
40.4506681436738,1058.5224090306556,5.085646660704322,214.90702765791943,246.54178041552586,0.2147244756232069,0.17320350278221286,0,4,3294.6102956033224,4305.726589915153,0.447020833274579,1,Moderate
60.55801163730469,1181.3346797613676,-9.589781613592177,204.8567669617227,432.7056834491836,0.13822352872614074,0.34895241145135414,2,2,1651.2155235126459,13416.469955991715,0.7274238536745401,2,High
67.20684749426199,3243.7820898373648,-5.012484240082157,12.842789889791653,574.2688167784024,0.7139186600149059,0.32966900549836686,1,0,781.9349921676205,1123.9530857460834,0.6794143016070762,2,High
23.85026062288979,291.1626024933056,7.813333517838142,184.86794768849407,579.6852620196612,0.8283158316991,0.7492714856757319,2,1,1186.3665357907505,13475.28399126013,0.5646317082855682,2,High
8.253894339575757,1751.1566146053574,4.37062636244492,219.42731207157271,355.6475780186904,0.7610839533964777,0.07478230512642436,1,2,4202.070257024813,6289.1230172667465,0.2536779317459817,1,Moderate
17.095137190645627,3203.5227213867297,-8.540633341486245,68.8655427127586,383.64223849527013,0.3746744443549997,0.8604507356663434,1,4,3480.486191434206,7157.078628000299,0.5747033785812735,2,High
32.03308414696922,2175.2342265817338,6.422522089703595,98.39864992487865,152.14665202553212,0.7725805927128313,0.8162321707394549,2,0,2278.978817630758,8110.9874764580045,0.3812597936260495,1,Moderate
61.35110744418699,1957.7840523212492,-0.13929756919590375,230.52504466718534,432.4194594514419,0.8129477216996983,0.7659916396919384,2,0,147.02538590226354,6991.751229834297,0.7217252656733542,2,High
64.55479374422576,949.1302093798078,6.935660543376585,168.588341135985,88.86233597091243,0.2501622367522082,0.3093723624631325,2,1,1331.0218521694155,16824.192425590645,0.6171108389272034,2,High
0.5214097898393028,1267.136662819124,2.0147954890078683,308.88491672459764,206.5771271896945,0.11179044545598998,0.8228817855407875,2,4,3644.487465628819,18921.369148006183,0.3667113886546626,1,Moderate
38.30604769331743,2996.964613735956,3.6366606406571744,123.25743576330781,417.59984100699324,-0.09190827360534765,0.1828020802892808,0,4,2561.936175475115,10960.229506323769,0.5832978754353634,2,High
31.305825236158423,2001.3416480127576,9.870031207914163,95.99747701975242,220.6705723489191,0.327001113154152,0.12440920585502824,3,0,2177.6624724122503,11637.569976698787,0.5054021504193486,2,High
16.65808578530477,1850.1234587730517,-5.353289081519637,354.5517385241434,77.41578076294988,0.8409266124822856,0.044956333489487355,2,0,1568.3970038995387,1409.6621602687032,0.3120482284136998,1,Moderate
8.98990255002621,438.5710260360983,2.4789114952277664,328.00887724683,507.5287251430301,0.41699828087740815,0.9393103630055759,2,3,3034.6591528851195,14263.838567220013,0.5606792528748585,2,High
25.321137855272095,154.49573194741862,-0.7935721988520328,10.43738819963275,220.6815039240097,0.5343183119647887,0.3080108977052737,3,2,4831.926926858446,11681.977459281681,0.3385272980529296,1,Moderate
70.71822779343894,3376.529641535967,-9.21096094154617,277.4623015103637,84.70787367227314,-0.07582779965896766,0.9176178801779059,0,4,4505.61821648753,1007.8904761520068,0.787039041176798,3,Critical
24.240219901556642,1381.7529687752615,-9.710587169942698,39.720518577073065,91.13349047657584,-0.04212836944351811,0.2726135615193297,2,3,152.48969042141013,3968.5133414340658,0.45053318781975366,1,Moderate
38.90929663075246,2150.9244111383146,-7.615428443642827,9.894670138573542,188.4673393338145,0.3109205881556398,0.9075659593363495,3,0,2404.769112917229,4038.8684078512547,0.561195073266152,2,High
52.72642191713834,371.03124883676895,2.9818348107709625,98.5303857478856,147.90877097183943,0.8463912788820984,0.9039290528460883,1,2,1647.3464902347384,3419.3590388671846,0.5898216775370966,2,High
27.27222017844705,2422.5885714583583,1.3432617582678432,96.96451646199755,475.86506477908296,0.19686310575068183,0.9236760450107129,0,0,2553.023311699005,13172.919092455542,0.5837578974003858,2,High
72.88365620407205,3270.726809600267,1.0685912232745487,294.9547544449073,226.92622566686893,0.7652324454492869,0.49615343928419375,2,3,3031.0684493585736,18568.79230711538,0.5769221009687111,2,High
72.18354712065835,2057.261860191227,-9.362864749434799,255.84020853942064,492.5826817719079,-0.06768254723171732,0.865946286798892,0,1,1000.140339987734,15259.506507167187,0.8667757016221113,3,Critical
18.883672186902313,528.7920960763959,-0.6139400727998598,353.37939383952516,145.61529880273406,0.4787189276270812,0.9507658961673202,3,4,3907.8403477412817,9547.469704278265,0.3996506230941009,1,Moderate
37.29363794192891,2077.853193409821,8.492456356850571,256.14464411225464,321.08354874924606,0.46067427460157,0.3246169418971795,0,4,2375.3402504298315,8081.0259596896385,0.5030315825064094,2,High
22.565873236257726,2705.580524555818,-2.048162613787068,150.57199917217724,428.42042345422084,0.7458622250772955,0.4188744056825551,2,0,4960.030274491231,7729.162106184451,0.5085301936006363,2,High
21.36303707831007,1481.8162243516635,2.4984493957691267,251.61395794027806,408.5949696262202,-0.19635162515460836,0.719240187335744,1,0,125.63692871780607,12024.9391539165,0.5546361573882137,2,High
2.76652105158996,3091.448343000991,5.596373512462872,359.80526418710474,380.6211754616478,0.008924833917329372,0.3003598217233009,1,1,948.5958809322925,7184.413178890727,0.43373730386122566,1,Moderate
45.71732504849226,2305.5220414150394,5.678505582837751,255.6510777225101,558.6518810621434,0.041656387972429904,0.753809308912659,3,3,3448.1490028019907,4522.439423774343,0.676100178268541,2,High
